,open,high,low,close,adjclose,volume,ticker
2020-11-26,318.0,332.8500061035156,315.0,320.79998779296875,312.6220397949219,1294.0,UNITEDTEA.NS
2020-11-27,318.04998779296875,330.3999938964844,315.5,326.79998779296875,318.4690856933594,3142.0,UNITEDTEA.NS
2020-12-01,332.20001220703125,338.0,320.0,322.3999938964844,314.1812438964844,5707.0,UNITEDTEA.NS
2020-12-02,321.6499938964844,327.8500061035156,282.04998779296875,321.20001220703125,313.0118713378906,13808.0,UNITEDTEA.NS
2020-12-03,321.20001220703125,332.79998779296875,321.20001220703125,329.45001220703125,321.05157470703125,9905.0,UNITEDTEA.NS
2020-12-04,324.04998779296875,335.79998779296875,324.0,325.6499938964844,317.3483581542969,11250.0,UNITEDTEA.NS
2020-12-07,332.04998779296875,332.04998779296875,322.04998779296875,324.6499938964844,316.3739013671875,1647.0,UNITEDTEA.NS
2020-12-08,324.70001220703125,332.75,313.25,325.0,316.7149963378906,7025.0,UNITEDTEA.NS
2020-12-09,321.54998779296875,327.8500061035156,321.54998779296875,325.0,316.7149963378906,2821.0,UNITEDTEA.NS
2020-12-10,327.6499938964844,327.79998779296875,303.0,323.1000061035156,314.8634338378906,2195.0,UNITEDTEA.NS
2020-12-11,326.95001220703125,338.0,318.20001220703125,331.75,323.2929382324219,4650.0,UNITEDTEA.NS
2020-12-14,331.6000061035156,332.5,321.0,328.0,319.63848876953125,954.0,UNITEDTEA.NS
2020-12-15,324.54998779296875,330.8999938964844,322.29998779296875,325.3999938964844,317.10479736328125,879.0,UNITEDTEA.NS
2020-12-16,322.1000061035156,330.8500061035156,322.1000061035156,325.3999938964844,317.10479736328125,1998.0,UNITEDTEA.NS
2020-12-17,326.79998779296875,330.3500061035156,323.20001220703125,325.95001220703125,317.6407775878906,2205.0,UNITEDTEA.NS
2020-12-18,323.54998779296875,329.75,323.54998779296875,327.54998779296875,319.199951171875,1154.0,UNITEDTEA.NS
2020-12-21,323.1499938964844,327.5,315.20001220703125,318.6000061035156,310.4781188964844,1110.0,UNITEDTEA.NS
2020-12-22,323.04998779296875,323.04998779296875,310.95001220703125,315.0,306.96990966796875,1145.0,UNITEDTEA.NS
2020-12-23,319.95001220703125,323.8500061035156,315.3500061035156,320.8500061035156,312.6707763671875,643.0,UNITEDTEA.NS
2020-12-24,321.8500061035156,326.0,317.54998779296875,324.04998779296875,315.7891845703125,675.0,UNITEDTEA.NS
2020-12-28,336.0,336.0,321.3500061035156,326.25,317.9331359863281,2324.0,UNITEDTEA.NS
2020-12-29,322.0,329.29998779296875,322.0,324.95001220703125,316.6662292480469,1891.0,UNITEDTEA.NS
2020-12-30,332.0,332.0,322.45001220703125,328.1000061035156,319.7359313964844,690.0,UNITEDTEA.NS
2020-12-31,327.5,329.8999938964844,319.8999938964844,326.8500061035156,318.5177917480469,1125.0,UNITEDTEA.NS
2021-01-01,325.6000061035156,326.79998779296875,323.1499938964844,324.70001220703125,316.4226379394531,609.0,UNITEDTEA.NS
2021-01-04,316.0,334.95001220703125,316.0,323.8999938964844,315.6430358886719,4973.0,UNITEDTEA.NS
2021-01-05,316.5,326.6499938964844,316.5,323.79998779296875,315.5455322265625,792.0,UNITEDTEA.NS
2021-01-06,322.75,325.95001220703125,319.0,319.6000061035156,311.45263671875,1988.0,UNITEDTEA.NS
2021-01-07,316.0,325.5,316.0,319.25,311.111572265625,2276.0,UNITEDTEA.NS
2021-01-08,317.25,326.45001220703125,317.25,323.0,314.7659606933594,2770.0,UNITEDTEA.NS
2021-01-11,378.0,378.0,310.70001220703125,315.95001220703125,307.895751953125,7979.0,UNITEDTEA.NS
2021-01-12,316.0,325.54998779296875,315.95001220703125,320.8500061035156,312.6707763671875,5858.0,UNITEDTEA.NS
2021-01-13,319.0,325.8999938964844,317.0,320.0,311.8424377441406,3170.0,UNITEDTEA.NS
2021-01-14,315.1000061035156,319.95001220703125,315.1000061035156,318.70001220703125,310.5755920410156,2759.0,UNITEDTEA.NS
2021-01-15,320.6000061035156,320.6000061035156,317.04998779296875,317.70001220703125,309.6011047363281,1517.0,UNITEDTEA.NS
2021-01-18,317.1000061035156,321.20001220703125,310.1000061035156,312.6000061035156,304.6310729980469,4285.0,UNITEDTEA.NS
2021-01-19,325.04998779296875,325.04998779296875,313.04998779296875,313.8999938964844,305.8979187011719,2095.0,UNITEDTEA.NS
2021-01-20,317.75,319.25,314.6499938964844,315.0,306.96990966796875,1984.0,UNITEDTEA.NS
2021-01-21,316.0,318.0,310.0,312.25,304.28997802734375,4206.0,UNITEDTEA.NS
2021-01-22,312.3500061035156,313.25,302.1000061035156,309.6499938964844,301.75628662109375,2118.0,UNITEDTEA.NS
2021-01-25,306.95001220703125,310.0,300.1000061035156,302.8999938964844,295.1783447265625,2220.0,UNITEDTEA.NS
2021-01-27,302.8500061035156,309.0,300.0,302.29998779296875,294.5936584472656,701.0,UNITEDTEA.NS
2021-01-28,306.79998779296875,312.0,300.79998779296875,305.20001220703125,297.4197082519531,1305.0,UNITEDTEA.NS
2021-01-29,307.3999938964844,318.1000061035156,305.04998779296875,305.54998779296875,297.76080322265625,1929.0,UNITEDTEA.NS
2021-02-01,304.6499938964844,315.0,304.6499938964844,309.8999938964844,301.9999084472656,878.0,UNITEDTEA.NS
2021-02-02,309.6499938964844,313.79998779296875,306.04998779296875,310.54998779296875,302.6333312988281,667.0,UNITEDTEA.NS
2021-02-03,306.5,313.5,305.1000061035156,311.70001220703125,303.7540283203125,2473.0,UNITEDTEA.NS
2021-02-04,312.8999938964844,312.8999938964844,303.0,306.6000061035156,298.7840270996094,2057.0,UNITEDTEA.NS
2021-02-05,306.6000061035156,318.3999938964844,304.0,309.5,301.6100769042969,864.0,UNITEDTEA.NS
2021-02-08,310.95001220703125,312.8500061035156,307.04998779296875,310.3500061035156,302.4384460449219,771.0,UNITEDTEA.NS
2021-02-09,308.5,316.79998779296875,308.5,311.79998779296875,303.8514709472656,905.0,UNITEDTEA.NS
2021-02-10,310.5,310.95001220703125,307.79998779296875,308.1000061035156,300.2458190917969,226.0,UNITEDTEA.NS
2021-02-11,307.5,308.6000061035156,298.0,306.1000061035156,298.29681396484375,510.0,UNITEDTEA.NS
2021-02-12,308.0,316.3999938964844,307.04998779296875,311.3500061035156,303.4129638671875,1406.0,UNITEDTEA.NS
2021-02-15,318.8999938964844,318.95001220703125,306.04998779296875,308.0,300.14837646484375,804.0,UNITEDTEA.NS
2021-02-16,308.6499938964844,309.1499938964844,307.0,307.25,299.4174499511719,904.0,UNITEDTEA.NS
2021-02-17,295.1000061035156,317.0,295.1000061035156,309.04998779296875,301.1715393066406,1274.0,UNITEDTEA.NS
2021-02-18,303.04998779296875,314.0,302.0,306.8500061035156,299.02764892578125,982.0,UNITEDTEA.NS
2021-02-19,306.8500061035156,309.6499938964844,301.0,302.8999938964844,295.1783447265625,887.0,UNITEDTEA.NS
2021-02-22,303.1499938964844,307.45001220703125,298.0,302.0,294.30133056640625,1219.0,UNITEDTEA.NS
2021-02-23,301.29998779296875,305.0,297.0,299.6000061035156,291.9624938964844,383.0,UNITEDTEA.NS
2021-02-24,304.79998779296875,313.0,300.0,305.25,297.46844482421875,519.0,UNITEDTEA.NS
2021-02-25,307.8999938964844,312.95001220703125,305.04998779296875,309.79998779296875,301.9024658203125,767.0,UNITEDTEA.NS
2021-02-26,307.54998779296875,308.5,300.04998779296875,307.0,299.1738586425781,438.0,UNITEDTEA.NS
2021-03-01,310.0,314.8500061035156,307.29998779296875,310.04998779296875,302.1460876464844,1535.0,UNITEDTEA.NS
2021-03-02,310.1000061035156,331.0,307.95001220703125,316.95001220703125,308.8702392578125,2084.0,UNITEDTEA.NS
2021-03-03,315.45001220703125,322.95001220703125,312.0,319.1499938964844,311.01409912109375,1624.0,UNITEDTEA.NS
2021-03-04,315.04998779296875,321.54998779296875,315.0,317.1499938964844,309.0650939941406,573.0,UNITEDTEA.NS
2021-03-05,316.20001220703125,320.0,309.3500061035156,316.3999938964844,308.33416748046875,1240.0,UNITEDTEA.NS
2021-03-08,322.95001220703125,329.5,317.0,321.5,313.30419921875,1623.0,UNITEDTEA.NS
2021-03-09,328.0,328.04998779296875,310.0,315.6499938964844,307.60333251953125,2403.0,UNITEDTEA.NS
2021-03-10,325.45001220703125,325.45001220703125,311.1499938964844,317.70001220703125,309.6011047363281,5406.0,UNITEDTEA.NS
2021-03-12,323.95001220703125,324.0,312.0,313.70001220703125,305.7030334472656,593.0,UNITEDTEA.NS
2021-03-15,320.1000061035156,320.1000061035156,307.04998779296875,309.95001220703125,302.04864501953125,1774.0,UNITEDTEA.NS
2021-03-16,310.04998779296875,311.1000061035156,305.0,305.8500061035156,298.05316162109375,3441.0,UNITEDTEA.NS
2021-03-17,311.0,366.0,311.0,315.75,307.7008056640625,72953.0,UNITEDTEA.NS
2021-03-18,323.0,324.0,291.20001220703125,300.25,292.5959167480469,12821.0,UNITEDTEA.NS
2021-03-19,309.95001220703125,309.95001220703125,292.70001220703125,300.70001220703125,293.0344543457031,3904.0,UNITEDTEA.NS
2021-03-22,300.1499938964844,308.75,293.75,302.75,295.03216552734375,4805.0,UNITEDTEA.NS
2021-03-23,308.75,308.79998779296875,298.6000061035156,302.0,294.30133056640625,1342.0,UNITEDTEA.NS
2021-03-24,304.3500061035156,309.0,301.25,307.54998779296875,299.70977783203125,1998.0,UNITEDTEA.NS
2021-03-25,310.0,310.0,300.25,300.79998779296875,294.08807373046875,792.0,UNITEDTEA.NS
2021-03-26,301.04998779296875,303.25,300.04998779296875,302.04998779296875,295.3102111816406,619.0,UNITEDTEA.NS
2021-03-30,295.0,314.5,295.0,300.3999938964844,293.6970520019531,2036.0,UNITEDTEA.NS
2021-03-31,308.0,308.0,294.04998779296875,298.1000061035156,291.4483642578125,5458.0,UNITEDTEA.NS
2021-04-01,300.95001220703125,304.95001220703125,298.75,300.6499938964844,293.9414978027344,1232.0,UNITEDTEA.NS
2021-04-05,300.0,303.20001220703125,296.04998779296875,301.70001220703125,294.9679870605469,790.0,UNITEDTEA.NS
2021-04-06,299.8999938964844,302.95001220703125,296.3999938964844,299.5,292.817138671875,623.0,UNITEDTEA.NS
2021-04-07,295.0,303.0,295.0,299.45001220703125,292.7682189941406,742.0,UNITEDTEA.NS
2021-04-08,299.6000061035156,306.0,297.5,299.70001220703125,293.0126647949219,2522.0,UNITEDTEA.NS
2021-04-09,309.3500061035156,309.70001220703125,299.1499938964844,302.0,295.2613830566406,368.0,UNITEDTEA.NS
2021-04-12,302.8500061035156,302.8500061035156,290.5,293.45001220703125,286.9021301269531,915.0,UNITEDTEA.NS
2021-04-13,302.45001220703125,302.45001220703125,297.1000061035156,297.5,290.86175537109375,1310.0,UNITEDTEA.NS
2021-04-15,290.04998779296875,303.6499938964844,290.04998779296875,297.6000061035156,290.95953369140625,140.0,UNITEDTEA.NS
2021-04-16,297.6000061035156,301.29998779296875,295.95001220703125,297.1000061035156,290.470703125,467.0,UNITEDTEA.NS
2021-04-19,299.70001220703125,299.70001220703125,288.0,294.1499938964844,287.5865478515625,2186.0,UNITEDTEA.NS
2021-04-20,299.8999938964844,299.8999938964844,291.0,291.75,285.24005126953125,932.0,UNITEDTEA.NS
2021-04-22,294.1000061035156,298.0,280.3999938964844,289.0,282.5514221191406,3187.0,UNITEDTEA.NS
2021-04-23,290.25,293.6499938964844,289.0,292.29998779296875,285.7778015136719,494.0,UNITEDTEA.NS
2021-04-26,309.8999938964844,309.8999938964844,293.0,293.45001220703125,286.9021301269531,667.0,UNITEDTEA.NS
2021-04-27,298.95001220703125,299.0,290.5,292.6000061035156,286.0710754394531,853.0,UNITEDTEA.NS
2021-04-28,296.0,299.0,294.95001220703125,297.8999938964844,291.2528076171875,866.0,UNITEDTEA.NS
2021-04-29,297.3500061035156,302.5,294.3500061035156,299.1000061035156,292.4260559082031,4831.0,UNITEDTEA.NS
2021-04-30,306.1000061035156,309.0,299.6499938964844,302.95001220703125,296.19012451171875,1891.0,UNITEDTEA.NS
2021-05-03,300.45001220703125,309.79998779296875,298.0,308.25,301.37188720703125,4065.0,UNITEDTEA.NS
2021-05-04,314.95001220703125,325.0,311.1000061035156,320.95001220703125,313.78851318359375,7716.0,UNITEDTEA.NS
2021-05-05,319.5,329.54998779296875,310.0,318.54998779296875,311.4420471191406,2377.0,UNITEDTEA.NS
2021-05-06,327.79998779296875,330.0,317.95001220703125,321.6000061035156,314.42401123046875,1560.0,UNITEDTEA.NS
2021-05-07,323.1000061035156,323.1499938964844,312.0,318.04998779296875,310.95318603515625,669.0,UNITEDTEA.NS
2021-05-10,319.5,332.75,312.95001220703125,329.0,321.6589050292969,7177.0,UNITEDTEA.NS
2021-05-11,324.25,337.0,317.29998779296875,328.75,321.4144592285156,6768.0,UNITEDTEA.NS
2021-05-12,332.0,341.0,322.1000061035156,324.1499938964844,316.9170837402344,3194.0,UNITEDTEA.NS
2021-05-14,328.20001220703125,330.0,312.54998779296875,323.3500061035156,316.1349792480469,859.0,UNITEDTEA.NS
2021-05-17,321.20001220703125,324.5,318.5,324.1499938964844,316.9170837402344,1372.0,UNITEDTEA.NS
2021-05-18,320.54998779296875,328.75,320.54998779296875,321.79998779296875,314.6194763183594,2373.0,UNITEDTEA.NS
2021-05-19,326.25,329.5,321.0,325.6000061035156,318.33477783203125,865.0,UNITEDTEA.NS
2021-05-20,323.0,330.0,320.0,323.8999938964844,316.67266845703125,1701.0,UNITEDTEA.NS
2021-05-21,328.70001220703125,340.1499938964844,324.0,331.5,324.10308837890625,6014.0,UNITEDTEA.NS
2021-05-24,338.29998779296875,339.75,328.1000061035156,331.1499938964844,323.76092529296875,4664.0,UNITEDTEA.NS
2021-05-25,332.04998779296875,339.8500061035156,325.20001220703125,334.95001220703125,327.4761047363281,2739.0,UNITEDTEA.NS
2021-05-26,329.1499938964844,335.1000061035156,327.0,332.25,324.8363342285156,1553.0,UNITEDTEA.NS
2021-05-27,334.95001220703125,339.6000061035156,329.3999938964844,332.8999938964844,325.47186279296875,2629.0,UNITEDTEA.NS
2021-05-28,339.0,339.0,322.25,327.6499938964844,320.3389587402344,3412.0,UNITEDTEA.NS
2021-05-31,338.8999938964844,339.0,325.04998779296875,326.04998779296875,318.77471923828125,276.0,UNITEDTEA.NS
2021-06-01,334.6499938964844,334.6499938964844,322.29998779296875,325.8500061035156,318.57916259765625,1153.0,UNITEDTEA.NS
2021-06-02,332.0,332.0,322.25,329.70001220703125,322.3432922363281,382.0,UNITEDTEA.NS
2021-06-03,327.70001220703125,336.0,323.29998779296875,335.70001220703125,328.2093505859375,2745.0,UNITEDTEA.NS
2021-06-04,341.29998779296875,358.0,326.0,348.8999938964844,341.1148376464844,11848.0,UNITEDTEA.NS
2021-06-07,357.8999938964844,365.0,336.29998779296875,355.45001220703125,347.5187072753906,6739.0,UNITEDTEA.NS
2021-06-08,360.1000061035156,365.0,347.0,352.1000061035156,344.2434387207031,6329.0,UNITEDTEA.NS
2021-06-09,350.1000061035156,364.70001220703125,350.1000061035156,353.29998779296875,345.4166259765625,5362.0,UNITEDTEA.NS
2021-06-10,360.0,366.79998779296875,350.0,356.25,348.30084228515625,7789.0,UNITEDTEA.NS
2021-06-11,348.1000061035156,351.0,330.6000061035156,341.04998779296875,333.44000244140625,17349.0,UNITEDTEA.NS
2021-06-14,345.0,345.0,327.29998779296875,334.45001220703125,326.9872741699219,3787.0,UNITEDTEA.NS
2021-06-15,340.45001220703125,340.45001220703125,332.0,333.20001220703125,325.7651672363281,886.0,UNITEDTEA.NS
2021-06-16,333.20001220703125,342.95001220703125,328.04998779296875,334.8500061035156,327.3783874511719,1826.0,UNITEDTEA.NS
2021-06-17,335.0,335.0,326.5,328.0,320.68121337890625,2369.0,UNITEDTEA.NS
2021-06-18,333.70001220703125,334.70001220703125,319.95001220703125,326.70001220703125,319.4101867675781,2806.0,UNITEDTEA.NS
2021-06-21,333.0,333.0,326.75,329.75,322.3921813964844,833.0,UNITEDTEA.NS
2021-06-22,344.0,344.0,326.20001220703125,333.25,325.8140563964844,4000.0,UNITEDTEA.NS
2021-06-23,327.3999938964844,348.95001220703125,327.3999938964844,336.8500061035156,329.3337707519531,7062.0,UNITEDTEA.NS
2021-06-24,338.04998779296875,344.75,336.79998779296875,343.04998779296875,335.39532470703125,3695.0,UNITEDTEA.NS
2021-06-25,352.0,354.0,331.54998779296875,338.8999938964844,331.33795166015625,6709.0,UNITEDTEA.NS
2021-06-28,347.0,347.0,334.04998779296875,335.8500061035156,328.3560485839844,1542.0,UNITEDTEA.NS
2021-06-29,339.5,339.5,327.04998779296875,328.45001220703125,321.1211853027344,2920.0,UNITEDTEA.NS
2021-06-30,328.1000061035156,394.1000061035156,328.0,352.04998779296875,344.1945495605469,73090.0,UNITEDTEA.NS
2021-07-01,357.79998779296875,370.0,345.70001220703125,351.3500061035156,343.5101623535156,4565.0,UNITEDTEA.NS
2021-07-02,357.0,357.0,341.0,347.3999938964844,339.6483459472656,4812.0,UNITEDTEA.NS
2021-07-05,351.45001220703125,354.0,342.95001220703125,345.8999938964844,338.1817626953125,3494.0,UNITEDTEA.NS
2021-07-06,348.04998779296875,361.3500061035156,339.5,350.79998779296875,342.9724426269531,6558.0,UNITEDTEA.NS
2021-07-07,352.25,352.25,343.8999938964844,347.5,339.7460632324219,2848.0,UNITEDTEA.NS
2021-07-08,352.6499938964844,352.6499938964844,344.45001220703125,346.20001220703125,338.4750671386719,1430.0,UNITEDTEA.NS
2021-07-09,336.04998779296875,347.8999938964844,336.04998779296875,340.45001220703125,332.8534240722656,1673.0,UNITEDTEA.NS
2021-07-12,341.29998779296875,343.45001220703125,337.0,338.04998779296875,330.50689697265625,1164.0,UNITEDTEA.NS
2021-07-13,343.95001220703125,358.95001220703125,339.0,356.45001220703125,348.4963684082031,3621.0,UNITEDTEA.NS
2021-07-14,356.95001220703125,356.95001220703125,347.04998779296875,349.29998779296875,341.5058898925781,4083.0,UNITEDTEA.NS
2021-07-15,349.0,354.5,343.5,346.25,338.5239562988281,2627.0,UNITEDTEA.NS
2021-07-16,345.0,349.6499938964844,343.29998779296875,345.6000061035156,337.8885192871094,407.0,UNITEDTEA.NS
2021-07-19,339.0,355.79998779296875,339.0,350.04998779296875,342.2391662597656,3240.0,UNITEDTEA.NS
2021-07-20,350.75,353.0,340.04998779296875,340.8500061035156,333.2444763183594,3843.0,UNITEDTEA.NS
2021-07-22,342.0,347.1000061035156,342.0,343.3500061035156,335.68865966796875,971.0,UNITEDTEA.NS
2021-07-23,347.8500061035156,412.0,343.04998779296875,378.79998779296875,370.34765625,169018.0,UNITEDTEA.NS
2021-07-26,381.0,402.20001220703125,370.5,377.6000061035156,369.1744689941406,56468.0,UNITEDTEA.NS
2021-07-27,382.1499938964844,453.1000061035156,379.0,453.1000061035156,442.9897766113281,167277.0,UNITEDTEA.NS
2021-07-28,485.0,499.8999938964844,438.0,452.8500061035156,442.745361328125,199072.0,UNITEDTEA.NS
2021-07-29,449.5,450.0,420.0,421.45001220703125,412.0460205078125,23816.0,UNITEDTEA.NS
2021-07-30,432.79998779296875,434.70001220703125,414.0,422.45001220703125,413.023681640625,12111.0,UNITEDTEA.NS
2021-08-02,439.8999938964844,439.8999938964844,421.0,425.29998779296875,415.81005859375,6160.0,UNITEDTEA.NS
2021-08-03,424.95001220703125,429.8999938964844,394.8999938964844,402.04998779296875,393.078857421875,14725.0,UNITEDTEA.NS
2021-08-04,402.04998779296875,440.0,400.0,407.3999938964844,398.3094787597656,23010.0,UNITEDTEA.NS
2021-08-05,413.95001220703125,413.95001220703125,396.0,400.1499938964844,392.860595703125,6376.0,UNITEDTEA.NS
2021-08-06,398.04998779296875,404.20001220703125,391.1000061035156,393.5,386.33172607421875,9847.0,UNITEDTEA.NS
2021-08-09,393.45001220703125,430.0,388.1000061035156,425.0,417.2579040527344,28264.0,UNITEDTEA.NS
2021-08-10,436.0,458.1000061035156,403.75,415.95001220703125,408.3727722167969,60379.0,UNITEDTEA.NS
2021-08-11,432.5,432.5,391.0,399.75,392.4678955078125,12471.0,UNITEDTEA.NS
2021-08-12,408.79998779296875,424.04998779296875,400.1499938964844,413.0,405.4765319824219,5567.0,UNITEDTEA.NS
2021-08-13,413.0,424.0,405.70001220703125,410.1499938964844,402.67840576171875,2894.0,UNITEDTEA.NS
2021-08-16,411.8999938964844,423.0,401.25,402.5,395.16778564453125,5394.0,UNITEDTEA.NS
2021-08-17,404.79998779296875,409.54998779296875,356.6499938964844,382.45001220703125,375.4830627441406,6575.0,UNITEDTEA.NS
2021-08-18,388.8999938964844,420.0,388.8999938964844,402.5,395.16778564453125,24395.0,UNITEDTEA.NS
2021-08-20,399.04998779296875,404.8500061035156,387.25,391.8500061035156,384.7118225097656,3365.0,UNITEDTEA.NS
2021-08-23,361.3999938964844,395.5,361.3999938964844,373.54998779296875,366.74517822265625,5393.0,UNITEDTEA.NS
2021-08-24,379.8999938964844,419.70001220703125,375.0,406.1000061035156,398.70220947265625,30592.0,UNITEDTEA.NS
2021-08-25,415.0,425.0,405.0,406.04998779296875,398.6531066894531,8815.0,UNITEDTEA.NS
2021-08-26,407.1499938964844,409.8999938964844,401.0,404.79998779296875,397.4259033203125,2204.0,UNITEDTEA.NS
2021-08-27,403.25,412.79998779296875,400.1000061035156,402.75,395.4132385253906,5968.0,UNITEDTEA.NS
2021-08-30,402.45001220703125,432.0,402.1000061035156,413.3500061035156,405.8201599121094,24160.0,UNITEDTEA.NS
2021-08-31,414.8500061035156,425.20001220703125,410.1000061035156,411.29998779296875,403.8074645996094,5718.0,UNITEDTEA.NS
2021-09-01,416.70001220703125,416.70001220703125,407.0,410.1000061035156,402.62933349609375,2782.0,UNITEDTEA.NS
2021-09-02,407.8500061035156,414.0,406.1000061035156,410.95001220703125,403.4638977050781,1981.0,UNITEDTEA.NS
2021-09-03,411.0,412.0,397.8500061035156,402.6499938964844,395.3150634765625,4441.0,UNITEDTEA.NS
2021-09-06,409.8500061035156,412.5,402.0,402.3999938964844,395.0696105957031,3352.0,UNITEDTEA.NS
2021-09-07,409.8500061035156,415.0,401.0,403.04998779296875,395.7077941894531,8904.0,UNITEDTEA.NS
2021-09-08,409.79998779296875,409.79998779296875,402.0,404.79998779296875,397.4259033203125,1683.0,UNITEDTEA.NS
2021-09-09,403.0,408.0,397.54998779296875,400.8999938964844,393.596923828125,1530.0,UNITEDTEA.NS
2021-09-13,405.0,405.0,397.04998779296875,398.70001220703125,391.4370422363281,2226.0,UNITEDTEA.NS
2021-09-14,400.20001220703125,403.45001220703125,395.54998779296875,397.5,390.2588806152344,1902.0,UNITEDTEA.NS
2021-09-15,397.75,406.95001220703125,395.0,398.1499938964844,390.8970642089844,5054.0,UNITEDTEA.NS
2021-09-16,420.0,421.0,400.04998779296875,410.0,402.5311584472656,17784.0,UNITEDTEA.NS
2021-09-17,415.0,419.04998779296875,406.75,415.20001220703125,407.636474609375,6253.0,UNITEDTEA.NS
2021-09-20,416.95001220703125,416.95001220703125,402.0,403.95001220703125,396.5914001464844,2637.0,UNITEDTEA.NS
2021-09-21,393.29998779296875,407.29998779296875,393.29998779296875,395.45001220703125,388.2462463378906,3089.0,UNITEDTEA.NS
2021-09-22,397.20001220703125,404.8500061035156,395.0,396.0,388.78619384765625,1710.0,UNITEDTEA.NS
2021-09-23,402.8999938964844,403.04998779296875,390.0,394.1000061035156,386.9208068847656,4233.0,UNITEDTEA.NS
2021-09-24,394.1499938964844,399.3500061035156,390.0,392.6499938964844,385.49725341796875,2086.0,UNITEDTEA.NS
2021-09-27,391.5,397.6499938964844,390.0,392.95001220703125,385.79180908203125,696.0,UNITEDTEA.NS
2021-09-28,386.1000061035156,395.0,386.1000061035156,392.8999938964844,385.7426452636719,1363.0,UNITEDTEA.NS
2021-09-29,394.6000061035156,394.6000061035156,389.0,390.45001220703125,383.33734130859375,1086.0,UNITEDTEA.NS
2021-09-30,390.45001220703125,392.79998779296875,388.1499938964844,391.3500061035156,384.22088623046875,848.0,UNITEDTEA.NS
2021-10-01,394.5,394.95001220703125,385.1000061035156,392.6000061035156,385.4481506347656,1545.0,UNITEDTEA.NS
2021-10-04,386.20001220703125,395.0,386.1000061035156,390.5,383.38641357421875,3310.0,UNITEDTEA.NS
2021-10-05,392.8500061035156,393.75,387.1000061035156,391.54998779296875,384.4172668457031,1118.0,UNITEDTEA.NS
2021-10-06,392.95001220703125,398.8999938964844,381.20001220703125,389.6499938964844,382.5519104003906,5078.0,UNITEDTEA.NS
2021-10-07,396.5,396.5,385.1000061035156,388.8500061035156,381.7664794921875,2033.0,UNITEDTEA.NS
2021-10-08,387.0,419.0,387.0,399.95001220703125,392.6642761230469,2788.0,UNITEDTEA.NS
2021-10-11,392.0,403.95001220703125,390.0,395.29998779296875,388.09893798828125,2786.0,UNITEDTEA.NS
2021-10-12,396.79998779296875,407.0,392.75,397.1000061035156,389.8661804199219,2466.0,UNITEDTEA.NS
2021-10-13,398.0,431.0,393.1499938964844,421.8999938964844,414.2143859863281,34606.0,UNITEDTEA.NS
2021-10-14,427.95001220703125,427.95001220703125,410.0,414.20001220703125,406.6546936035156,3786.0,UNITEDTEA.NS
2021-10-18,424.0,427.95001220703125,390.54998779296875,404.6499938964844,397.27862548828125,18588.0,UNITEDTEA.NS
2021-10-19,405.95001220703125,406.25,392.0,393.5,386.33172607421875,3629.0,UNITEDTEA.NS
2021-10-20,393.1499938964844,404.75,390.0,395.6499938964844,388.4425964355469,2063.0,UNITEDTEA.NS
2021-10-21,403.70001220703125,403.70001220703125,390.0,391.3999938964844,384.2699890136719,2548.0,UNITEDTEA.NS
2021-10-22,398.0,398.70001220703125,382.25,383.6499938964844,376.6611633300781,2058.0,UNITEDTEA.NS
2021-10-25,383.1000061035156,387.70001220703125,375.5,379.5,372.5867919921875,1214.0,UNITEDTEA.NS
2021-10-26,376.29998779296875,388.75,376.29998779296875,385.20001220703125,378.1829528808594,372.0,UNITEDTEA.NS
2021-10-27,381.04998779296875,388.8500061035156,376.25,379.95001220703125,373.028564453125,809.0,UNITEDTEA.NS
2021-10-28,379.95001220703125,379.95001220703125,365.54998779296875,370.3999938964844,363.6525573730469,1224.0,UNITEDTEA.NS
2021-10-29,366.1499938964844,386.95001220703125,366.1499938964844,377.29998779296875,370.4268798828125,1201.0,UNITEDTEA.NS
2021-11-01,373.79998779296875,379.8500061035156,365.04998779296875,372.04998779296875,365.2724609375,919.0,UNITEDTEA.NS
2021-11-02,372.0,386.0,371.79998779296875,383.54998779296875,376.5629577636719,1549.0,UNITEDTEA.NS
2021-11-03,383.5,383.5,378.04998779296875,382.1000061035156,375.1394348144531,352.0,UNITEDTEA.NS
2021-11-04,394.0,394.0,373.1499938964844,386.75,379.7047119140625,93.0,UNITEDTEA.NS
2021-11-08,387.0,389.0,376.70001220703125,385.6499938964844,378.6247253417969,889.0,UNITEDTEA.NS
2021-11-09,386.8999938964844,388.0,382.1000061035156,384.54998779296875,377.5447692871094,704.0,UNITEDTEA.NS
2021-11-10,380.0,387.1000061035156,377.0,377.54998779296875,370.6722717285156,4781.0,UNITEDTEA.NS
2021-11-11,374.04998779296875,378.04998779296875,372.0,372.20001220703125,365.4197998046875,925.0,UNITEDTEA.NS
2021-11-12,373.0,375.79998779296875,369.0,371.6499938964844,364.8797912597656,2064.0,UNITEDTEA.NS
2021-11-15,370.1499938964844,370.1499938964844,356.8500061035156,364.6000061035156,357.958251953125,3962.0,UNITEDTEA.NS
2021-11-16,365.0,365.95001220703125,353.95001220703125,356.8500061035156,350.3493957519531,7420.0,UNITEDTEA.NS
2021-11-17,359.0,365.8500061035156,354.0,363.6499938964844,357.0254821777344,1116.0,UNITEDTEA.NS
2021-11-18,364.8999938964844,364.8999938964844,353.5,353.6499938964844,347.20770263671875,930.0,UNITEDTEA.NS
